sha256:2876956796648a65e395e717ccf176d045a41c9b28b943ca7b496fc8963626a9

PAL YM2612 frequency table

{ note: 93, hz: 1760, fnum: 1092, block: 7 }
{ note: 94, hz: 1864.6550460723597, fnum: 1157, block: 7 }
{ note: 95, hz: 1975.533205024496, fnum: 1226, block: 7 }
{ note: 96, hz: 2093.004522404789, fnum: 1299, block: 7 }
{ note: 97, hz: 2217.461047814977, fnum: 1376, block: 7 }
{ note: 98, hz: 2349.31814333926, fnum: 1458, block: 7 }
{ note: 99, hz: 2489.015869776647, fnum: 1545, block: 7 }
{ note: 100, hz: 2637.0204553029594, fnum: 1637, block: 7 }
{ note: 101, hz: 2793.825851464031, fnum: 1734, block: 7 }
{ note: 102, hz: 2959.9553816930757, fnum: 1837, block: 7 }
{ note: 103, hz: 3135.9634878539946, fnum: 1946, block: 7 }
{ note: 104, hz: 3322.437580639561, fnum: 2062, block: 7 }
{ note: 105, hz: 3520, fnum: 2185, block: 7 }
{ note: 106, hz: 3729.3100921447194, fnum: 2315, block: 7 }

NTSC YM2612 frequency table

{ note: 0, hz: 8.175798915643707, fnum: 643, block: 0 }
{ note: 1, hz: 8.661957218027252, fnum: 682, block: 0 }
{ note: 2, hz: 9.177023997418988, fnum: 722, block: 0 }
{ note: 3, hz: 9.722718241315027, fnum: 765, block: 0 }
{ note: 4, hz: 10.300861153527183, fnum: 811, block: 0 }
{ note: 5, hz: 10.913382232281373, fnum: 859, block: 0 }
{ note: 6, hz: 11.562325709738577, fnum: 910, block: 0 }
{ note: 7, hz: 12.249857374429663, fnum: 964, block: 0 }
{ note: 8, hz: 12.978271799373287, fnum: 1021, block: 0 }
{ note: 9, hz: 13.75, fnum: 1082, block: 0 }
{ note: 10, hz: 14.567617547440307, fnum: 1147, block: 0 }
{ note: 11, hz: 15.433853164253883, fnum: 1215, block: 0 }
{ note: 12, hz: 16.351597831287414, fnum: 1287, block: 0 }
{ note: 13, hz: 17.323914436054505, fnum: 1364, block: 0 }
{ note: 14, hz: 18.354047994837977, fnum: 1445, block: 0 }
{ note: 15, hz: 19.445436482630054, fnum: 1531, block: 0 }
{ note: 16, hz: 20.601722307054366, fnum: 1622, block: 0 }
{ note: 17, hz: 21.826764464562746, fnum: 1718, block: 0 }
{ note: 18, hz: 23.124651419477154, fnum: 1820, block: 0 }
{ note: 19, hz: 24.499714748859326, fnum: 1929, block: 0 }
{ note: 20, hz: 25.956543598746574, fnum: 2043, block: 0 }
{ note: 21, hz: 27.5, fnum: 1082, block: 1 }
{ note: 22, hz: 29.13523509488062, fnum: 1147, block: 1 }
{ note: 23, hz: 30.86770632850775, fnum: 1215, block: 1 }
{ note: 24, hz: 32.70319566257483, fnum: 1287, block: 1 }
{ note: 25, hz: 34.64782887210902, fnum: 1364, block: 1 }
{ note: 26, hz: 36.70809598967594, fnum: 1445, block: 1 }
{ note: 27, hz: 38.89087296526011, fnum: 1531, block: 1 }
{ note: 28, hz: 41.20344461410874, fnum: 1622, block: 1 }
{ note: 29, hz: 43.653528929125486, fnum: 1718, block: 1 }
{ note: 30, hz: 46.24930283895431, fnum: 1820, block: 1 }
{ note: 31, hz: 48.999429497718666, fnum: 1929, block: 1 }
{ note: 32, hz: 51.91308719749314, fnum: 2043, block: 1 }
{ note: 33, hz: 55, fnum: 1082, block: 2 }
{ note: 34, hz: 58.27047018976124, fnum: 1147, block: 2 }
{ note: 35, hz: 61.7354126570155, fnum: 1215, block: 2 }
{ note: 36, hz: 65.40639132514966, fnum: 1287, block: 2 }
{ note: 37, hz: 69.29565774421803, fnum: 1364, block: 2 }
{ note: 38, hz: 73.41619197935188, fnum: 1445, block: 2 }
{ note: 39, hz: 77.78174593052022, fnum: 1531, block: 2 }
{ note: 40, hz: 82.40688922821748, fnum: 1622, block: 2 }
{ note: 41, hz: 87.30705785825097, fnum: 1718, block: 2 }
{ note: 42, hz: 92.49860567790861, fnum: 1820, block: 2 }
{ note: 43, hz: 97.99885899543733, fnum: 1929, block: 2 }
{ note: 44, hz: 103.82617439498628, fnum: 2043, block: 2 }
{ note: 45, hz: 110, fnum: 1082, block: 3 }
{ note: 46, hz: 116.54094037952248, fnum: 1147, block: 3 }
{ note: 47, hz: 123.47082531403103, fnum: 1215, block: 3 }
{ note: 48, hz: 130.8127826502993, fnum: 1287, block: 3 }
{ note: 49, hz: 138.59131548843604, fnum: 1364, block: 3 }
{ note: 50, hz: 146.8323839587038, fnum: 1445, block: 3 }
{ note: 51, hz: 155.56349186104043, fnum: 1531, block: 3 }
{ note: 52, hz: 164.81377845643496, fnum: 1622, block: 3 }
{ note: 53, hz: 174.61411571650194, fnum: 1718, block: 3 }
{ note: 54, hz: 184.99721135581723, fnum: 1820, block: 3 }
{ note: 55, hz: 195.99771799087463, fnum: 1929, block: 3 }
{ note: 56, hz: 207.65234878997256, fnum: 2043, block: 3 }
{ note: 57, hz: 220, fnum: 1082, block: 4 }
{ note: 58, hz: 233.08188075904496, fnum: 1147, block: 4 }
{ note: 59, hz: 246.94165062806206, fnum: 1215, block: 4 }
{ note: 60, hz: 261.6255653005986, fnum: 1287, block: 4 }
{ note: 61, hz: 277.1826309768721, fnum: 1364, block: 4 }
{ note: 62, hz: 293.6647679174076, fnum: 1445, block: 4 }
{ note: 63, hz: 311.12698372208087, fnum: 1531, block: 4 }
{ note: 64, hz: 329.6275569128699, fnum: 1622, block: 4 }
{ note: 65, hz: 349.2282314330039, fnum: 1718, block: 4 }
{ note: 66, hz: 369.99442271163446, fnum: 1820, block: 4 }
{ note: 67, hz: 391.99543598174927, fnum: 1929, block: 4 }
{ note: 68, hz: 415.3046975799451, fnum: 2043, block: 4 }
{ note: 69, hz: 440, fnum: 1082, block: 5 }
{ note: 70, hz: 466.1637615180899, fnum: 1147, block: 5 }
{ note: 71, hz: 493.8833012561241, fnum: 1215, block: 5 }
{ note: 72, hz: 523.2511306011972, fnum: 1287, block: 5 }
{ note: 73, hz: 554.3652619537442, fnum: 1364, block: 5 }
{ note: 74, hz: 587.3295358348151, fnum: 1445, block: 5 }
{ note: 75, hz: 622.2539674441618, fnum: 1531, block: 5 }
{ note: 76, hz: 659.2551138257398, fnum: 1622, block: 5 }
{ note: 77, hz: 698.4564628660078, fnum: 1718, block: 5 }
{ note: 78, hz: 739.9888454232689, fnum: 1820, block: 5 }
{ note: 79, hz: 783.9908719634986, fnum: 1929, block: 5 }
{ note: 80, hz: 830.6093951598903, fnum: 2043, block: 5 }
{ note: 81, hz: 880, fnum: 1082, block: 6 }
{ note: 82, hz: 932.3275230361799, fnum: 1147, block: 6 }
{ note: 83, hz: 987.7666025122483, fnum: 1215, block: 6 }
{ note: 84, hz: 1046.5022612023945, fnum: 1287, block: 6 }
{ note: 85, hz: 1108.7305239074883, fnum: 1364, block: 6 }
{ note: 86, hz: 1174.6590716696303, fnum: 1445, block: 6 }
{ note: 87, hz: 1244.5079348883235, fnum: 1531, block: 6 }
{ note: 88, hz: 1318.5102276514797, fnum: 1622, block: 6 }
{ note: 89, hz: 1396.9129257320155, fnum: 1718, block: 6 }
{ note: 90, hz: 1479.9776908465378, fnum: 1820, block: 6 }
{ note: 91, hz: 1567.981743926997, fnum: 1929, block: 6 }
{ note: 92, hz: 1661.2187903197805, fnum: 2043, block: 6 }
{ note: 93, hz: 1760, fnum: 1082, block: 7 }
{ note: 94, hz: 1864.6550460723597, fnum: 1147, block: 7 }
{ note: 95, hz: 1975.533205024496, fnum: 1215, block: 7 }
{ note: 96, hz: 2093.004522404789, fnum: 1287, block: 7 }
{ note: 97, hz: 2217.461047814977, fnum: 1364, block: 7 }
{ note: 98, hz: 2349.31814333926, fnum: 1445, block: 7 }
{ note: 99, hz: 2489.015869776647, fnum: 1531, block: 7 }
{ note: 100, hz: 2637.0204553029594, fnum: 1622, block: 7 }
{ note: 101, hz: 2793.825851464031, fnum: 1718, block: 7 }
{ note: 102, hz: 2959.9553816930757, fnum: 1820, block: 7 }
{ note: 103, hz: 3135.9634878539946, fnum: 1929, block: 7 }
{ note: 104, hz: 3322.437580639561, fnum: 2043, block: 7 }
{ note: 105, hz: 3520, fnum: 2165, block: 7 }
{ note: 106, hz: 3729.3100921447194, fnum: 2294, block: 7 }

PAL PSG frequency table

{ note: 45, hz: 110, f: 1007 }
{ note: 46, hz: 116.54094037952248, f: 951 }
{ note: 47, hz: 123.47082531403103, f: 897 }
{ note: 48, hz: 130.8127826502993, f: 847 }
{ note: 49, hz: 138.59131548843604, f: 799 }
{ note: 50, hz: 146.8323839587038, f: 754 }
{ note: 51, hz: 155.56349186104043, f: 712 }
{ note: 52, hz: 164.81377845643496, f: 672 }
{ note: 53, hz: 174.61411571650194, f: 634 }
{ note: 54, hz: 184.99721135581723, f: 599 }
{ note: 55, hz: 195.99771799087463, f: 565 }
{ note: 56, hz: 207.65234878997256, f: 533 }
{ note: 57, hz: 220, f: 503 }
{ note: 58, hz: 233.08188075904496, f: 475 }
{ note: 59, hz: 246.94165062806206, f: 448 }
{ note: 60, hz: 261.6255653005986, f: 423 }
{ note: 61, hz: 277.1826309768721, f: 399 }
{ note: 62, hz: 293.6647679174076, f: 377 }
{ note: 63, hz: 311.12698372208087, f: 356 }
{ note: 64, hz: 329.6275569128699, f: 336 }
{ note: 65, hz: 349.2282314330039, f: 317 }
{ note: 66, hz: 369.99442271163446, f: 299 }
{ note: 67, hz: 391.99543598174927, f: 282 }
{ note: 68, hz: 415.3046975799451, f: 266 }
{ note: 69, hz: 440, f: 251 }
{ note: 70, hz: 466.1637615180899, f: 237 }
{ note: 71, hz: 493.8833012561241, f: 224 }
{ note: 72, hz: 523.2511306011972, f: 211 }
{ note: 73, hz: 554.3652619537442, f: 199 }
{ note: 74, hz: 587.3295358348151, f: 188 }
{ note: 75, hz: 622.2539674441618, f: 178 }
{ note: 76, hz: 659.2551138257398, f: 168 }
{ note: 77, hz: 698.4564628660078, f: 158 }
{ note: 78, hz: 739.9888454232689, f: 149 }
{ note: 79, hz: 783.9908719634986, f: 141 }
{ note: 80, hz: 830.6093951598903, f: 133 }
{ note: 81, hz: 880, f: 125 }
{ note: 82, hz: 932.3275230361799, f: 118 }
{ note: 83, hz: 987.7666025122483, f: 112 }
{ note: 84, hz: 1046.5022612023945, f: 105 }
{ note: 85, hz: 1108.7305239074883, f: 99 }
{ note: 86, hz: 1174.6590716696303, f: 94 }
{ note: 87, hz: 1244.5079348883235, f: 89 }
{ note: 88, hz: 1318.5102276514797, f: 84 }
{ note: 89, hz: 1396.9129257320155, f: 79 }
{ note: 90, hz: 1479.9776908465378, f: 74 }
{ note: 91, hz: 1567.981743926997, f: 70 }
{ note: 92, hz: 1661.2187903197805, f: 66 }
{ note: 93, hz: 1760, f: 62 }
{ note: 94, hz: 1864.6550460723597, f: 59 }
{ note: 95, hz: 1975.533205024496, f: 56 }
{ note: 96, hz: 2093.004522404789, f: 52 }
{ note: 97, hz: 2217.461047814977, f: 49 }
{ note: 98, hz: 2349.31814333926, f: 47 }
{ note: 99, hz: 2489.015869776647, f: 44 }
{ note: 100, hz: 2637.0204553029594, f: 42 }
{ note: 101, hz: 2793.825851464031, f: 39 }
{ note: 102, hz: 2959.9553816930757, f: 37 }
{ note: 103, hz: 3135.9634878539946, f: 35 }
{ note: 104, hz: 3322.437580639561, f: 33 }
{ note: 105, hz: 3520, f: 31 }
{ note: 106, hz: 3729.3100921447194, f: 29 }
{ note: 107, hz: 3951.066410048992, f: 28 }
{ note: 108, hz: 4186.009044809578, f: 26 }
{ note: 109, hz: 4434.922095629954, f: 24 }
{ note: 110, hz: 4698.63628667852, f: 23 }
{ note: 111, hz: 4978.031739553294, f: 22 }
{ note: 112, hz: 5274.040910605919, f: 21 }
{ note: 113, hz: 5587.651702928062, f: 19 }
{ note: 114, hz: 5919.910763386151, f: 18 }
{ note: 115, hz: 6271.926975707989, f: 17 }
{ note: 116, hz: 6644.875161279122, f: 16 }
{ note: 117, hz: 7040, f: 15 }
{ note: 118, hz: 7458.620184289437, f: 14 }
{ note: 119, hz: 7902.132820097988, f: 14 }
{ note: 120, hz: 8372.018089619156, f: 13 }
{ note: 121, hz: 8869.844191259906, f: 12 }
{ note: 122, hz: 9397.272573357044, f: 11 }
{ note: 123, hz: 9956.063479106588, f: 11 }
{ note: 124, hz: 10548.081821211836, f: 10 }
{ note: 125, hz: 11175.303405856126, f: 9 }
{ note: 126, hz: 11839.821526772303, f: 9 }
{ note: 127, hz: 12543.853951415975, f: 8 }
static const u16 TONES[NUM_FREQUENCIES] = {
1007, 
951, 
897, 
847, 
799, 
754, 
712, 
672, 
634, 
599, 
565, 
533, 
503, 
475, 
448, 
423, 
399, 
377, 
356, 
336, 
317, 
299, 
282, 
266, 
251, 
237, 
224, 
211, 
199, 
188, 
178, 
168, 
158, 
149, 
141, 
133, 
125, 
118, 
112, 
105, 
99, 
94, 
89, 
84, 
79, 
74, 
70, 
66, 
62, 
59, 
56, 
52, 
49, 
47, 
44, 
42, 
39, 
37, 
35, 
33, 
31, 
29, 
28, 
26, 
24, 
23, 
22, 
21, 
19, 
18, 
17, 
16, 
15, 
14, 
14, 
13, 
12, 
11, 
11, 
10, 
9, 
9, 
8, 
};

NTSC PSG frequency table

{ note: 45, hz: 110, f: 1016 }
{ note: 46, hz: 116.54094037952248, f: 959 }
{ note: 47, hz: 123.47082531403103, f: 905 }
{ note: 48, hz: 130.8127826502993, f: 855 }
{ note: 49, hz: 138.59131548843604, f: 807 }
{ note: 50, hz: 146.8323839587038, f: 761 }
{ note: 51, hz: 155.56349186104043, f: 719 }
{ note: 52, hz: 164.81377845643496, f: 678 }
{ note: 53, hz: 174.61411571650194, f: 640 }
{ note: 54, hz: 184.99721135581723, f: 604 }
{ note: 55, hz: 195.99771799087463, f: 570 }
{ note: 56, hz: 207.65234878997256, f: 538 }
